test_id,workspace,persona,preconditions,route,control_id,action,expected,evidence_required,side_effect_class,cleanup,automation_layer,status,defect_ref,approval_ref
CTRL.CENSUS.0339,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/llm-source-dashboard.tsx:277:onClick:2,Exercise onClick and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0340,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/paused-work-list.tsx:30:button:1,Exercise button and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0341,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/paused-work-list.tsx:30:onClick:2,Exercise onClick and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0342,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/print-game-plan-button.tsx:25:button:1,Exercise button and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0343,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/print-game-plan-button.tsx:25:onClick:2,Exercise onClick and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0344,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/print-game-plan-button.tsx:32:button:1,Exercise button and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0345,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/print-game-plan-button.tsx:32:onClick:2,Exercise onClick and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0346,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/print-game-plan-button.tsx:33:Link:1,Exercise Link and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0347,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/public-onboarding.tsx:265:Link:1,Exercise Link and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0348,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/public-onboarding.tsx:267:button:1,Exercise button and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0349,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/public-onboarding.tsx:267:onClick:2,Exercise onClick and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0350,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/public-onboarding.tsx:267:button:3,Exercise button and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0351,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/public-onboarding.tsx:285:form:1,Exercise form and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0352,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/public-onboarding.tsx:285:onSubmit:2,Exercise onSubmit and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0353,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/public-onboarding.tsx:293:input:1,Exercise input and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0354,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/public-onboarding.tsx:293:onChange:2,Exercise onChange and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0355,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/public-onboarding.tsx:294:input:1,Exercise input and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0356,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/public-onboarding.tsx:294:onChange:2,Exercise onChange and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0357,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/public-onboarding.tsx:296:input:1,Exercise input and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0358,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/public-onboarding.tsx:296:onChange:2,Exercise onChange and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0359,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/public-onboarding.tsx:297:input:1,Exercise input and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0360,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/public-onboarding.tsx:297:onChange:2,Exercise onChange and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0361,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/public-onboarding.tsx:298:input:1,Exercise input and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0362,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/public-onboarding.tsx:298:onChange:2,Exercise onChange and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0363,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/public-onboarding.tsx:303:onChange:1,Exercise onChange and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0364,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/public-onboarding.tsx:304:onChange:1,Exercise onChange and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
